id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22002809,"235R4 - Private Room @ Daly City BART Freeway, SFO",134203539,JacquelineL,,Ocean View,37.70924,-122.46198,Private room,65,30,82,2020-02-29,3.71,2,90
22003066,RENOVATED SUNNY HIGH END SOMA DUPLEX NEAR MOSCONE,127422643,Bill,,South of Market,37.77603,-122.40642,Entire home/apt,595,2,38,2020-05-30,1.35,3,244
22011446,San Francisco (1 bedroom condo)(Union Square),100238132,Michael,,Downtown/Civic Center,37.78848,-122.41178,Entire home/apt,229,3,49,2020-03-14,1.96,21,270
22015376,Huge 2BD/2BA Apartment in Heart of The Castro,107400974,Todd,,Castro/Upper Market,37.76035,-122.43505,Entire home/apt,300,4,7,2018-07-30,0.23,3,0
22015435,"2bdrm, quiet, elegant apartment in cutest 'hood",160762087,Briana,,Western Addition,37.77554,-122.42916,Entire home/apt,160,30,11,2019-12-11,0.41,1,89
22016717,Elegant Tudor Style 1x1 in  Mission/Dolores,4430421,Landmark,,Mission,37.75393,-122.42399,Entire home/apt,118,30,2,2019-08-16,0.10,110,179
22020337,Cute Studio with Views of the Bay Bridge,21735574,Abdulla,,South of Market,37.78695,-122.38979,Entire home/apt,117,30,0,,,1,88
22022641,Charming Apartment in Noe Valley,8585270,Koorosh,,Noe Valley,37.75273,-122.42535,Entire home/apt,140,30,1,2018-08-31,0.05,1,274
22030945,BARTLETT QUEEN(5th Floor No Elevtor),17042045,The Bartlett,,Downtown/Civic Center,37.7877,-122.40957,Private room,45,1,11,2020-03-17,2.12,51,0
22031463,BARTLETT QUEEN(5th Floor No Elevtor),17042045,The Bartlett,,Downtown/Civic Center,37.78618,-122.40938,Private room,45,1,11,2020-03-17,2.43,51,0
22032410,Ocean Beach Vista,91333416,Jan,,Outer Richmond,37.77564,-122.50765,Entire home/apt,115,30,0,,,25,159
22032438,Civic Center Vista,91333416,Jan,,Western Addition,37.77558,-122.43278,Entire home/apt,150,30,1,2020-02-21,0.28,25,365
22032808,Pacific Studio South,91333416,Jan,,Pacific Heights,37.79175,-122.43479,Entire home/apt,90,30,1,2019-06-15,0.08,25,205
22032836,Pacific Studio North,91333416,Jan,,Pacific Heights,37.79143,-122.43567,Entire home/apt,90,30,0,,,25,192
22033453,"Noe Valley 5-Star Home- 2 BD, 2 BA, great location",3817487,Bruce/Keith -,,Noe Valley,37.75375,-122.43739,Entire home/apt,350,30,2,2018-04-22,0.07,2,364
22047367,Bright/Remodeled Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78541,-122.41499,Entire home/apt,85,30,1,2019-08-14,0.10,110,179
22048292,Light-Filled Spacious Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78393,-122.41125,Entire home/apt,81,30,4,2020-02-29,0.17,110,179
22061342,Modern 3 bedroom flat on prime block,2910117,Prakash,,Bernal Heights,37.7429,-122.42243,Entire home/apt,200,31,0,,,1,90
22066724,Sunny Luxury 3/2.5 Home w/Rooftop+Amazing Location,274619,Tory,,Mission,37.76747,-122.4233,Private room,479,1,3,2018-01-01,0.10,3,0
22067613,1 BR in SF,27142405,Willow,,Pacific Heights,37.78946,-122.443,Private room,225,30,0,,,1,365
22068547,Quiet getaway: 12 min to Downtown SF/3 min to UCSF,33005301,Sheldon,,Inner Sunset,37.7658,-122.4551,Private room,86,30,0,,,1,179
22079422,Private Room in Friendly House,329072,Darren & Friends,,Financial District,37.7948,-122.40304,Private room,55,1,13,2020-05-24,0.43,21,24
22080836,"Modern, light studio near UCSF & GG Park",12780516,Wendy,,Inner Sunset,37.75897,-122.46513,Entire home/apt,80,30,7,2020-03-07,0.31,1,288
22104756,Spacious and Comfy 1 BR in Russian Hill,150732464,Salman,,Nob Hill,37.79547,-122.4174,Entire home/apt,88,30,6,2020-03-27,0.23,4,365
22110217,★ Sparkling Clean San Francisco Hideout ★,7772037,Leila,,Bayview,37.73354,-122.38858,Entire home/apt,120,2,143,2020-02-29,4.85,1,221
22171639,Bright & Lovely Garden-side Bedroom,158369175,Ejlam,,Russian Hill,37.80373,-122.42329,Private room,110,30,1,2018-11-15,0.05,9,180
22175258,Studio w/ patio & parking on a Sunny Dog Hill,34799523,Mari,,Bernal Heights,37.7424,-122.40779,Entire home/apt,160,3,29,2020-04-30,0.96,3,85
22178186,"Lovely Upscale Home. Views, light, free parking",34605505,Robustiano,,Bernal Heights,37.74625,-122.41431,Entire home/apt,180,5,5,2019-12-29,0.23,1,0
22189205,Gorgeous Cottage with deck & garden in Cole Valley,7636990,Greg & Nathalie,,Haight Ashbury,37.76637,-122.4475,Entire home/apt,200,60,3,2019-09-15,0.18,2,79
22190418,Master upstairs sunny queen room Mission Terrace,9109983,Geoffrey,,Outer Mission,37.7243,-122.44027,Private room,80,30,47,2019-08-17,1.58,4,248
22191252,LUXURIOUS 5br/3ba Family Garden Oasis w FOUNTAINS,162097421,Emily,,Mission,37.74994,-122.41521,Entire home/apt,700,30,1,2018-08-03,0.04,1,358
22191539,Cozy Mid-Century Flat at Ocean Beach,6367878,Jason,,Outer Sunset,37.75805,-122.50867,Entire home/apt,160,4,10,2019-01-01,0.34,1,0
22193833,Beautiful Victorian flat in Cole Valey,7636990,Greg & Nathalie,,Haight Ashbury,37.76774,-122.44871,Entire home/apt,350,30,3,2020-02-15,0.12,2,154
22207774,San Francisco (1 bedroom condo)(Union Square),100238132,Michael,,Downtown/Civic Center,37.78923,-122.41314,Entire home/apt,229,3,40,2020-02-28,1.60,21,270
22208070,San Francisco (1 bedroom condo)(Union Square),100238132,Michael,,Downtown/Civic Center,37.78836,-122.4121,Entire home/apt,229,3,51,2020-02-29,2.04,21,263
22208187,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,Michael,,Downtown/Civic Center,37.78842,-122.41344,Entire home/apt,229,3,41,2020-02-24,1.55,21,273
22214202,Minimalist Guest Suite w/ Private Entrance & Bath,16440250,Tiffany,,Bernal Heights,37.74506,-122.41857,Entire home/apt,115,2,195,2020-05-29,7.04,1,90
22226218,Very Nice Private Bedroom plus Living room,56359214,Super,,Bernal Heights,37.73492,-122.42568,Private room,95,1,8,2019-09-15,0.54,2,0
22229654,"Bright, Lovely Minimalist Home near GGP and Ocean",148590346,Ellen,,Outer Sunset,37.75575,-122.50143,Entire home/apt,102,1,152,2020-03-03,5.31,1,168
22230201,Green and golden,162419166,Carol,,Noe Valley,37.75224,-122.42537,Private room,95,3,60,2020-03-03,2.06,1,90
22232165,Noe Valley Elegant 1BED/1BATH with Parking,38836,Bernat,,Noe Valley,37.74287,-122.42845,Entire home/apt,118,30,1,2019-02-01,0.06,34,328
22245431,Newly Renovated Home in the heart of Potrero Hill,13613187,Rose,,Potrero Hill,37.75416,-122.4008,Private room,111,30,39,2020-02-25,2.85,1,178
22263518,Incredible Views in A Great Location,1892430,Jan,,Haight Ashbury,37.76966,-122.43746,Entire home/apt,160,30,1,2019-01-07,0.06,30,364
22265031,Economical Studio near UCSF,1892430,Jan,,Inner Sunset,37.76411,-122.4618,Entire home/apt,90,30,1,2018-02-12,0.04,30,285
22268114,"Sunlight & Views, Modern Relaxing 3br/3ba",180682,Annie,,Potrero Hill,37.7598,-122.39527,Entire home/apt,305,4,6,2019-01-02,0.20,1,0
22277766,SF Artist Studio Home,5822506,Kelly + Ivan,,Excelsior,37.71658,-122.43939,Entire home/apt,200,30,11,2018-09-28,0.41,1,179
22306054,1BR Apartment in NOPA near Park,48005494,Zeus,,Haight Ashbury,37.77618,-122.43891,Entire home/apt,159,30,2,2019-09-24,0.07,208,206
22309220,Beautiful Victorian Flat- Street Side,154400045,Kirk,,Western Addition,37.77264,-122.43635,Private room,100,30,40,2019-10-12,1.48,3,0
22325200,"Cozy 2 BD 1 BA near Beach, Zoo,  Bus + fast WIFI",14615491,Junkdaner,,Parkside,37.7428,-122.50355,Entire home/apt,145,30,84,2019-12-22,2.80,1,337
22328157,Castro / Corona Heights Charmer with a View (2 bd),163243187,Bryan,,Castro/Upper Market,37.76209,-122.44126,Entire home/apt,349,3,28,2020-03-18,0.95,2,154
22340219,"Charming, Spacious Bedroom/Bath in Pacific Heights",163339428,Jenny,,Pacific Heights,37.79086,-122.42525,Private room,242,3,145,2020-02-29,4.85,3,85
22355943,The Cellar,74052669,Carlos,,Nob Hill,37.79612,-122.41302,Entire home/apt,70,30,2,2018-09-15,0.08,1,303
22373160,Sweet Cottage on A Garden,1892430,Jan,,Haight Ashbury,37.76674,-122.44563,Entire home/apt,90,30,11,2020-05-01,0.43,30,342
22373631,Economical and Convenient,1892430,Jan,,Western Addition,37.77473,-122.43182,Entire home/apt,140,30,0,,,30,364
22375226,Gorgeous Victorian house in HEART of the Castro,2253513,Scott,,Castro/Upper Market,37.7624,-122.43314,Entire home/apt,450,7,41,2020-05-25,1.40,1,31
22378695,Russian Hill gem,163643989,Vivien,,Russian Hill,37.8005,-122.42322,Entire home/apt,295,30,20,2018-03-16,0.68,1,365
22388111,Private entry in-law unit in sunny Bernal Heights,4555872,Rafael,,Bernal Heights,37.74725,-122.41436,Entire home/apt,125,3,62,2020-02-02,2.09,1,67
22388131,Well appointed private cottage with full kitchen,111595419,Stan,,Bayview,37.73459,-122.39238,Entire home/apt,100,30,20,2018-04-21,0.70,1,0
22396454,Condo in Hayes Valley w Private Balcony,1257432,San Francisco Life,,Downtown/Civic Center,37.77541,-122.42147,Entire home/apt,110,30,3,2018-12-18,0.11,25,281
22396902,"Charming Room, ""The Library"" in Duboce Triangle",72308207,Stephen,,Castro/Upper Market,37.76859,-122.43348,Private room,100,3,160,2020-03-16,5.45,1,123
22402266,Sunny Flat by Ocean Beach w/Free Prkg & Laundry!,80517551,Lily And Jacob,,Parkside,37.74582,-122.4885,Entire home/apt,109,30,22,2020-05-24,0.74,1,90
22403752,NEW GARDEN STUDIO - Presidio Heights top location,163722561,Ann,,Inner Richmond,37.78326,-122.47171,Entire home/apt,107,30,4,2019-10-02,0.16,2,365
22410367,One bedroom apt by Alamo Square. F3,374909,Eric,,Western Addition,37.77494,-122.43224,Entire home/apt,85,30,7,2020-02-10,0.32,14,334
22410401,Lumber Inspired Grand Bedroom! (Russian Hill),158369175,Ejlam,,Russian Hill,37.80279,-122.42408,Private room,100,30,1,2018-07-11,0.04,9,89
22430481,Sparkling Sunset Oasis--Beach/Park/WIFI/Clean!,55550031,Molly,,Outer Sunset,37.75851,-122.49693,Entire home/apt,135,7,71,2020-02-14,2.44,1,29
22433252,Huge master room in sunny top-floor Edwardian,37104632,Margaret,,Inner Richmond,37.7858,-122.45972,Private room,100,2,16,2020-02-27,1.43,1,0
22435235,Castro 4bd/2ba flat all yours,102598592,Luke,,Castro/Upper Market,37.7656,-122.43386,Entire home/apt,485,30,0,,,1,0
22451978,Cow Hollow Studio,91333416,Jan,,Marina,37.79879,-122.42974,Entire home/apt,110,30,0,,,25,365
22453044,Charming Remodeled Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78594,-122.41444,Entire home/apt,83,30,0,,,110,179
22468877,Charming One Bedroom in Noe Valley,1892430,Jan,,Noe Valley,37.74976,-122.42885,Entire home/apt,105,30,0,,,30,365
22469468,Cozy Private Guest Suite w/ Full Bath & Deck in SF,10267172,Cédric & Jun,,Visitacion Valley,37.72189,-122.4037,Private room,179,2,147,2020-05-31,5.06,4,164
22481565,Tranquil spot in Iconic Nob Hill Neighborhood,103340667,Sheena,,Nob Hill,37.79081,-122.40899,Entire home/apt,114,30,2,2020-03-22,0.09,99,88
22487945,Cozy private room in Sunset District,159753287,Shaun,,Outer Sunset,37.74873,-122.48984,Private room,74,2,122,2020-03-13,4.16,4,0
22495406,"Share our home: walking, transit, shopping, food",3138116,Jay,,Castro/Upper Market,37.76394,-122.43001,Private room,85,5,20,2019-12-15,0.68,2,0
22507343,NEW! Fabulous 3 bed flat for long stays,1272604,David,,Castro/Upper Market,37.75936,-122.44163,Entire home/apt,400,120,0,,,2,281
22508234,"Bright, large & stylish 3 Bed with deck, yard, pkg",1272604,David,,Castro/Upper Market,37.76118,-122.44197,Entire home/apt,400,120,0,,,2,219
22512581,Hayes Valley Haven - sunny with private entrance,152997097,James And Kim,,Western Addition,37.77249,-122.42694,Private room,90,2,72,2020-02-26,2.44,2,164
22525784,Large upstairs sunny queen room in Mission Terrace,9109983,Geoffrey,,Outer Mission,37.72339,-122.44015,Private room,80,30,38,2019-10-31,1.30,4,365
22532009,Twin peaks - JJ's Homes,158469625,Jinza,,Twin Peaks,37.75204,-122.45008,Entire home/apt,285,2,117,2020-05-03,4.18,1,270
22534933,Essential Comfy Bedroom! (Russian Hill),158369175,Ejlam,,Russian Hill,37.80069,-122.42399,Private room,85,30,2,2019-10-08,0.16,9,90
22546291,PRIVATE BEDROOM WITH SHARED BATHROOM IN HOUSE,99664272,Monita,,Outer Mission,37.71344,-122.44947,Private room,99,30,1,2018-09-22,0.05,4,365
22548614,"Airy private room in quiet home, Castro",165656350,Judy,,Castro/Upper Market,37.75731,-122.4333,Private room,100,1,184,2020-03-16,6.29,1,7
22550323,Master Suite w/ Gorgeous Ocean Views,7167082,Ahmed,,Outer Richmond,37.7753,-122.50427,Private room,82,90,0,,,1,180
22551762,Cozy Private Master Suite & Bath + Parking,99664272,Monita,,Outer Mission,37.71277,-122.45053,Private room,92,30,0,,,4,365
22551985,Charming Mission Studio w/ Office,4430421,Landmark,,Mission,37.76403,-122.41848,Entire home/apt,90,30,4,2019-07-31,0.16,110,168
22553944,Sunny Victorian Guest Room in the Heart of SF,777447,Michael & Lesley,,Castro/Upper Market,37.76873,-122.43262,Private room,295,2,10,2019-01-10,0.34,2,0
22554459,1887 Historic Bungalow,165727609,Stephanie,,Inner Sunset,37.7637,-122.45443,Private room,195,2,84,2020-02-28,3.11,1,171
22555972,The Painted Man- SF Historic Victorian Mansion,128030152,Vincent,,Western Addition,37.77782,-122.43838,Entire home/apt,1795,3,4,2020-02-27,0.56,1,267
22557170,Private room /full size bed and  shared bath.,83318363,Nika & Sergii,,Nob Hill,37.79382,-122.42159,Private room,68,30,4,2019-08-17,0.14,20,365
22563498,Cozy King Bedroom & Bath in Pacific Heights,163339428,Jenny,,Pacific Heights,37.79272,-122.42289,Private room,185,3,124,2020-02-18,4.32,3,85
22565419,Fantastic location SOMA condo,165836221,Leslie,,South of Market,37.77974,-122.39768,Entire home/apt,135,62,8,2020-04-26,0.30,1,365
22565800,Sunny Garden Escape in the Heart of SF.,14230125,Kim,,Presidio Heights,37.78423,-122.45362,Entire home/apt,90,30,1,2020-03-07,0.32,1,158
22567198,Elegant Private Unit,1892430,Jan,,Marina,37.79839,-122.42864,Entire home/apt,3050,30,3,2019-02-24,0.11,30,365
22568068,Newly remodeled Cozy 2 bedrooms,67965656,Bella,,Visitacion Valley,37.71531,-122.39898,Entire home/apt,115,31,2,2019-01-13,0.08,2,364
22568473,Witchy Bohemian Victorian guest room in NOPA,224980,Larry And Robin,,Western Addition,37.77703,-122.44151,Private room,99,2,18,2020-02-29,0.61,2,0
22569379,Bed w/ensuite bath in loft near Moscone Center,21462943,Tony,,South of Market,37.77835,-122.4048,Private room,315,1,12,2020-02-27,0.41,1,0
22572922,Panoramic Twin Peaks Condo 1bdrm/1bath,75592457,William,,Twin Peaks,37.74781,-122.44551,Private room,180,1,0,,,1,0
22575652,❤️5 Min to Haight & GG Park. Breakfast Incl,143014397,Jessicca,,Haight Ashbury,37.77202,-122.45112,Private room,125,1,196,2020-03-08,7.01,2,263
22577863,93 UCSF-Golden gate park lovely spacious privateRm,131200418,Lois,,Inner Sunset,37.76507,-122.47302,Private room,58,30,5,2019-12-24,0.19,19,179
22582798,Chic Mid-century Style Apartment on the Hill,103340667,Sheena,,Chinatown,37.79204,-122.40791,Entire home/apt,130,30,0,,,99,88
22584376,VICTORIAN FLAT IN PACIFIC HEIGHTS/COW HOLLOW,24157036,Angela,,Pacific Heights,37.79541,-122.42956,Entire home/apt,232,30,0,,,14,159
22584903,The Hommie 1,125180594,Kim,,West of Twin Peaks,37.74266,-122.46854,Private room,90,1,145,2020-03-06,4.94,2,304
22586319,Cozy Guest Suite 1BA/1BR (B),149498560,Jean,,Visitacion Valley,37.71397,-122.40826,Entire home/apt,67,1,224,2020-03-01,7.65,4,52
22592721,94 UCSF/Golden G. park lovely Victorian entire apt,131200418,Lois,,Inner Sunset,37.76382,-122.47096,Entire home/apt,120,30,1,2018-03-10,0.04,19,179
22597536,Charming/Bright Top Floor Studio w/ Views,4430421,Landmark,,Downtown/Civic Center,37.78426,-122.41499,Entire home/apt,91,30,1,2019-07-01,0.09,110,179
22601496,Awesome private bedroom with private full bathroom,166266082,Jason,,Outer Richmond,37.77893,-122.50922,Private room,89,30,19,2020-05-12,0.71,4,180
22608611,Private Room Close to Public Transit in Noe Valley,26932354,Ali,,Noe Valley,37.74854,-122.42655,Private room,129,2,65,2019-09-23,2.76,1,0
22609372,Large One Bedroom on Buena Vista Park,1892430,Jan,,Haight Ashbury,37.76909,-122.4436,Entire home/apt,105,30,3,2020-03-25,0.12,30,311
22615137,PRISTINE Central Hayes Valley CONDO/BUSINESS READY,166447017,Rob,,Western Addition,37.7723,-122.42542,Entire home/apt,215,30,18,2019-03-29,0.63,1,90
22619139,Spacious Luxury Garden Apartment (King Bed),4103410,Yuanxuan,,Outer Mission,37.72557,-122.43806,Entire home/apt,115,1,110,2020-02-27,3.79,1,0
22626810,Condo with  Balcony in  Hayes Valley,1257432,San Francisco Life,,Downtown/Civic Center,37.77708,-122.42246,Entire home/apt,93,360,2,2018-12-01,0.09,25,365
22636987,Renovated Castro room with en-suite bathroom,1166291,Tim,,Castro/Upper Market,37.75908,-122.43124,Private room,78,30,55,2020-03-06,2.13,2,3
22640273,"Beautiful, Large SF Gem with 2 Outdoor Spaces",118204538,Sandra,,Noe Valley,37.75428,-122.43843,Entire home/apt,260,30,1,2018-07-16,0.04,1,110
22652071,Well Located and Economical 2 Bedroom,1892430,Jan,,Haight Ashbury,37.76909,-122.4436,Entire home/apt,115,30,0,,,30,360
22653093,Bright Remodeled Studio in Downtown - VIEWS!,4430421,Landmark,,Downtown/Civic Center,37.78492,-122.41636,Entire home/apt,89,30,5,2020-05-18,0.19,110,179
22655239,3BED/1.5BA apartment next to Valencia Street,38836,Bernat,,Mission,37.75516,-122.42302,Entire home/apt,208,30,3,2019-08-10,0.12,34,364
22656065,Remodeled Downtown Studio - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78462,-122.41448,Entire home/apt,85,30,4,2019-11-02,0.16,110,179
22662336,92 UCSF-Golden gate park cozy sunny private rm,131200418,Lois,,Inner Sunset,37.76482,-122.4728,Private room,58,30,4,2020-01-18,0.18,19,179
22665446,"Large, sunny 4BR Home in Bernal Heights",2990879,Virginia,,Bernal Heights,37.74145,-122.41308,Entire home/apt,1000,3,16,2019-08-16,0.56,1,2
22668601,Dolores Park Hangs in Your Future,103340667,Sheena,,Mission,37.75752,-122.42241,Entire home/apt,130,30,1,2018-11-17,0.05,99,88
22668931,Cozy One Bedroom Just a Block From Dolores Park,103340667,Sheena,,Mission,37.75937,-122.42349,Entire home/apt,130,30,1,2018-10-26,0.05,99,88
22669291,Have It All - Park Location & Convenient Amenities,103340667,Sheena,,Mission,37.75737,-122.42206,Entire home/apt,130,30,2,2019-10-08,0.15,99,88
22671524,Cozy One Bedroom with Deck in Iconic Nob Hill,103340667,Sheena,,Chinatown,37.79095,-122.4082,Entire home/apt,140,30,2,2019-08-18,0.10,99,67
22671938,Double Bed Suite,167051043,Dario,,South of Market,37.78637,-122.39526,Private room,249,1,66,2020-03-06,2.36,2,270
22673927,Beautiful home in lovely San Francisco!,21659550,Anthony And Tiffanie,,Bayview,37.72114,-122.39856,Entire home/apt,200,2,11,2020-03-08,1.84,2,176
22676191,Marina Duplex Great Location!,72920185,Dan,,Marina,37.79925,-122.43273,Private room,53,30,0,,,1,173
22676805,Haight-Ashbury Studio apt#7 Wi-Fi. kitchen .W/D,110078968,Ahmed,,Haight Ashbury,37.77097,-122.44503,Entire home/apt,87,30,4,2019-10-30,0.19,4,294
22690547,Private Bedroom&Bath. Private Entrance. FREE wifi.,140678774,Salma Chantana,,Parkside,37.74575,-122.48128,Private room,79,3,31,2020-03-06,1.08,1,360
22690820,Remodeled Studio w/ Modern Touches & Views!,4430421,Landmark,,Downtown/Civic Center,37.7863,-122.41497,Entire home/apt,88,30,1,2018-09-01,0.05,110,179
22693162,"San Francisco Room at Bliss, Private bath",1258368,Faiz,,Bayview,37.73075,-122.38908,Private room,47,30,9,2018-04-25,0.32,5,90
22693303,"Sunset Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.73113,-122.39079,Private room,45,30,8,2019-09-15,0.28,5,90
22693396,"New York Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.73113,-122.38811,Private room,50,30,8,2019-04-28,0.28,5,90
22694237,79aa Parkside cozy studio w/private bath and entry,131200418,Lois,,Parkside,37.74458,-122.47504,Private room,53,30,0,,,19,179
22702846,Bright Downtown Studio w/ the Comforts of Home!,4430421,Landmark,,Downtown/Civic Center,37.7846,-122.41505,Entire home/apt,89,30,1,2018-07-28,0.04,110,178
22704895,Cozy Private Master Suite & Bath + Parking,99664272,Monita,,Outer Mission,37.7137,-122.4505,Private room,99,30,2,2018-08-12,0.08,4,179
22706387,Modern Bernal / Mission 1 bedroom,117615,Christina,,Bernal Heights,37.74076,-122.42226,Entire home/apt,235,30,37,2019-09-02,1.40,1,178
22706971,Bay View!,1583279,Jordan,,Financial District,37.79376,-122.39462,Entire home/apt,2010,31,0,,,1,88
22715454,Stylish Retreat by the Beach w/ Easy Downtown Access,167574089,Aileen,,Outer Sunset,37.76113,-122.50245,Entire home/apt,280,30,48,2020-02-27,1.66,1,150
22718099,Alice & Michael's Airbnb 1-Bedroom Suite,167608343,Alice,,Outer Sunset,37.75889,-122.49857,Entire home/apt,130,3,143,2020-03-01,4.93,1,340
22737945,Standard Room in Victorian House - Russian Hill,158369175,Ejlam,,Russian Hill,37.80282,-122.42322,Private room,109,30,3,2019-08-03,0.13,9,365
22738026,Standard Room in Victorian House in Russian Hill,158369175,Ejlam,,Russian Hill,37.80203,-122.42398,Private room,80,30,5,2020-03-22,0.20,9,365
22748621,"Perfect Apartment, Lots of natural light",9632192,Lynn,,Western Addition,37.77255,-122.4239,Entire home/apt,100,30,1,2019-06-16,0.08,15,365
22754156,Victorian apartment in Potrero Hill/Mission,4982399,Nichole,,Potrero Hill,37.75414,-122.40237,Entire home/apt,300,2,29,2020-05-25,1.41,1,359
22755070,Charming Nob Hill Pad,103340667,Sheena,,Chinatown,37.79205,-122.40824,Entire home/apt,140,30,0,,,99,88
22760692,Home by the beach with easy downtown access #1,70822197,Jezmond,,Parkside,37.74145,-122.50435,Private room,120,1,20,2020-05-28,0.84,2,23
22764131,Castro / Corona Heights Charmer with a View (3 bd),163243187,Bryan,,Castro/Upper Market,37.76183,-122.4413,Entire home/apt,499,3,41,2020-02-18,1.51,2,144
22768632,"New, modern and private Cole Valley Jr 1 bed",40963718,Blythe,,Haight Ashbury,37.76608,-122.44779,Entire home/apt,100,30,6,2019-10-28,0.43,1,0
22773184,Charming Remodeled Top Floor Studio w/ VIEWS!,4430421,Landmark,,Downtown/Civic Center,37.78493,-122.41498,Entire home/apt,91,30,0,,,110,179
22774093,"Newly Remodeled Room, Center of San Francisco II",140076294,Tony,,Downtown/Civic Center,37.78755,-122.42133,Private room,249,2,7,2019-10-21,0.38,2,0
22776071,Aubrys By The Bay- San Francisco,108299663,Aimee,,South of Market,37.78555,-122.39245,Private room,184,30,12,2019-12-18,1.21,1,80
22792806,Serene Studio in Great Location,1892430,Jan,,Pacific Heights,37.79085,-122.43529,Entire home/apt,89,30,2,2019-12-20,0.08,30,191
22792828,The Castle Retreat House,130921045,Paul,,Bayview,37.73492,-122.39437,Entire home/apt,1400,1,0,,,7,359
22793002,Sublime Ocean Views,1892430,Jan,,Outer Richmond,37.77596,-122.50838,Entire home/apt,108,30,0,,,30,159
22793232,Economic Unit at the Center of Everything,1892430,Jan,,North Beach,37.80106,-122.40865,Entire home/apt,165,30,3,2019-11-11,0.14,30,219
22795431,Quiet & private room in spacious Noe Valley home,3117410,Alexandra,,Noe Valley,37.75207,-122.43745,Private room,125,2,7,2020-02-19,0.25,1,0
22800066,Charming Edwardian Castro District 1BR Apartment,51158145,Adelheid,,Castro/Upper Market,37.76125,-122.43156,Entire home/apt,110,30,10,2020-05-22,0.39,1,251
22812395,Private In-Law 2br Apt in Great Location,77414139,Marie,,Ocean View,37.72955,-122.47127,Entire home/apt,150,2,62,2020-03-16,2.58,1,90
22814781,Beautiful Room in a Noe Valley Home at a Prime Location,5466655,Nick,,Noe Valley,37.75356,-122.43699,Private room,275,2,32,2019-12-11,1.14,2,0
22815676,Charming 1x1 in Hip Mission/Dolores!,4430421,Landmark,,Mission,37.75415,-122.42445,Entire home/apt,118,30,0,,,110,179
22817022,S F Victorian mid Town 1,4836019,Sam,,Western Addition,37.78185,-122.43979,Private room,50,30,6,2020-02-25,0.21,14,365
22827448,SF Designer Townhouse in Pacific Heights,9709390,J.J.,,Western Addition,37.78584,-122.43297,Entire home/apt,395,30,16,2019-09-29,0.59,1,0
22829352,Nice cozy room in the heart of San Francisco,168755616,George,,Mission,37.75234,-122.41,Private room,55,31,8,2020-04-04,0.36,2,270
22831677,*Amazing Dogpatch Condo. Parking & Gym*. Top Floor,167968022,Jin,,Potrero Hill,37.75903,-122.39075,Entire home/apt,125,30,2,2019-11-24,0.12,2,311
22834388,"Room in quirky, quiet hideaway in Noe / Mission",49716827,Mike,,Mission,37.74851,-122.42452,Private room,56,1,0,,,2,0
22846194,Top floor in heart of the mission,4962767,Joseph,,Mission,37.76144,-122.42079,Private room,140,2,25,2019-07-20,0.90,1,0
22852845,Bedroom & Bath in Newly Remodeled Victorian (1),55307132,Jacqueline,,Western Addition,37.77184,-122.43485,Private room,75,2,47,2019-12-15,1.79,3,0
22866082,4BR Apartment in Hayes Valley,48005494,Zeus,,Western Addition,37.77611,-122.42668,Entire home/apt,326,30,3,2019-03-06,0.11,208,298
22866146,4 Bedroom Apartment near Civic Center,48005494,Zeus,,Western Addition,37.77706,-122.42735,Entire home/apt,266,30,0,,,208,365
22866228,Beautiful 4 bed/4 bath in Hayes Valley,48005494,Zeus,,Western Addition,37.7761,-122.42861,Entire home/apt,266,30,2,2018-08-08,0.07,208,365
22869439,"Spacious, Remodeled 3BR/2.5B Home w/ Free Parking",5326196,Mila,,Inner Sunset,37.75289,-122.45707,Entire home/apt,399,4,3,2019-08-30,0.26,1,23
22886185,"Spacious and Bright Apartment, great location!",9632192,Lynn,,Western Addition,37.77317,-122.42439,Entire home/apt,100,30,3,2019-08-19,0.15,15,365
22903941,Italianate Victorian 2 BR + Office & Den Nob Hill,13832870,International,,Nob Hill,37.79302,-122.41565,Entire home/apt,213,30,1,2019-11-09,0.14,25,364
22906854,Mission Studio  w/ Character & Charm,4430421,Landmark,,Mission,37.76608,-122.41843,Entire home/apt,89,30,1,2018-04-21,0.04,110,179
22908548,Light-Filled Mission Studio!,4430421,Landmark,,Mission,37.76613,-122.41673,Entire home/apt,89,30,1,2018-04-15,0.04,110,180
22944965,NOPA Victorian Apartment 2BED/2BATH,38836,Bernat,,Haight Ashbury,37.77401,-122.43951,Entire home/apt,156,30,3,2018-11-30,0.11,34,189
22946806,Hi-Tech Flat steps from Haight & Golden Gate Park!,2781147,Gary,,Haight Ashbury,37.76734,-122.4484,Entire home/apt,250,3,15,2020-01-18,0.85,1,0
