dt,channel,username,message,toxic,severe_toxic,obscene,threat,insult,indentity_hate
2020-10-25 08:54:27,yamikazexz,der_bisang,"Wrong Yami, you need to kill both Lucian and Camille",0,0,0,0,0,0
2020-10-25 08:54:28,yamikazexz,broken_existence,unfortunate,0,0,0,0,0,0
2020-10-25 08:54:29,yamikazexz,irishasaxsolo,stop watch Pog,0,0,0,0,0,0
2020-10-25 08:54:30,yamikazexz,aurelio1999,GA?,0,0,0,0,0,0
2020-10-25 08:54:30,yamikazexz,3koyyylol,GA,0,0,0,0,0,0
2020-10-25 08:54:31,yamikazexz,waff7,ga,0,0,0,0,0,0
2020-10-25 08:54:31,yamikazexz,abdoflox,ga,0,0,0,0,0,0
2020-10-25 08:54:33,yamikazexz,abdoflox,GA,0,0,0,0,0,0
2020-10-25 08:54:35,yamikazexz,3koyyylol,GUARDIAN ANGEL,0,0,0,0,0,0
2020-10-25 08:54:35,yamikazexz,broken_existence,GA,0,0,0,0,0,0
2020-10-25 08:54:37,yamikazexz,toxic_rat,10% xd,0,0,0,0,0,0
2020-10-25 08:54:41,yamikazexz,streamelements,ppHop,0,0,0,0,0,0
2020-10-25 08:54:41,yamikazexz,toaddragon7,Dd ?,0,0,0,0,0,0
2020-10-25 08:54:41,yamikazexz,generalpanda234,Ur not an assassin if u donÕt one tap the adc,0,0,0,0,0,0
2020-10-25 08:54:42,yamikazexz,celloondrugs,YEP TIT,0,0,0,0,0,0
2020-10-25 08:55:05,yamikazexz,3koyyylol,sell boots for triforce?,0,0,0,0,0,0
2020-10-25 08:55:11,yamikazexz,irishasaxsolo,:thumb:,0,0,0,0,0,0
2020-10-25 08:55:11,yamikazexz,waff7,Pog,0,0,0,0,0,0
2020-10-25 08:55:12,yamikazexz,toxic_rat,ah daddykaze,0,0,0,0,0,0
2020-10-25 08:55:15,yamikazexz,broken_existence,POGGERS,0,0,0,0,0,0
2020-10-25 08:55:27,yamikazexz,chogsbrokenlogs,wasted get her off my mind when I'm wasted,0,0,0,0,0,0
2020-10-25 08:55:29,yamikazexz,waff7,TACO WTF,0,0,0,0,0,0
2020-10-25 08:55:40,yamikazexz,streamelements,remember 2 follow widepeepoHappy,0,0,0,0,0,0
2020-10-25 08:55:40,yamikazexz,irishasaxsolo,GG,0,0,0,0,0,0
2020-10-25 08:55:44,yamikazexz,waff7,gg,0,0,0,0,0,0
2020-10-25 08:55:45,yamikazexz,mistiquev6,?,0,0,0,0,0,0
2020-10-25 08:55:45,yamikazexz,yamikazeisdaddy,report taco,0,0,0,0,0,0
2020-10-25 08:55:46,yamikazexz,broken_existence,gg,0,0,0,0,0,0
2020-10-25 08:55:46,yamikazexz,neonyawn,taco running it down Sadge,0,0,0,0,0,0
2020-10-25 08:55:48,yamikazexz,kevineatstamales,damn taco rlly gotta do u like that kekw,0,0,0,0,0,0
2020-10-25 08:55:48,yamikazexz,p1ngoo,whats the most tilted you have ever been in solo q?,0,0,0,0,0,0
2020-10-25 08:55:50,yamikazexz,methalicious,"i mean, it was worth bro",0,0,0,0,0,0
2020-10-25 08:55:50,yamikazexz,animechangedmylife,hehe xD,0,0,0,0,0,0
2020-10-25 08:55:53,yamikazexz,fqlsepqnda_,TACO POPPING OFF!,0,0,0,0,0,0
2020-10-25 08:55:58,yamikazexz,albijan69,!runes,0,0,0,0,0,0
2020-10-25 08:55:59,yamikazexz,streamelements,https://clips.twitch.tv/CovertAuspiciousCheesecakeKappaWealth,0,0,0,0,0,0
2020-10-25 08:55:59,yamikazexz,bronzehearts,you went for wolves tho Kappa,0,0,0,0,0,0
2020-10-25 08:56:02,yamikazexz,simooooox_,!elo,0,0,0,0,0,0
2020-10-25 08:56:02,yamikazexz,streamelements,https://na.op.gg/multi/query=wqr%2Cyamikaze%2Cyamikxze%2Cmidgap123%2Ctalonabuser%2Chotgiraffe69,0,0,0,0,0,0
2020-10-25 08:56:09,yamikazexz,irishasaxsolo,whats in the bag monkaS,0,0,0,0,0,0
2020-10-25 08:56:10,yamikazexz,kristia_owo,Oof,0,0,0,0,0,0
2020-10-25 08:56:16,yamikazexz,kristia_owo,;-;,0,0,0,0,0,0
2020-10-25 08:56:22,yamikazexz,jimzbo,you need to get a gamer chair smh,0,0,0,0,0,0
2020-10-25 08:56:30,yamikazexz,methalicious,Can I watch the ad?,0,0,0,0,0,0
2020-10-25 08:56:30,yamikazexz,googles11,Should you buld death dance in talon @Yamikazexz,0,0,0,0,0,0
2020-10-25 08:56:32,yamikazexz,jimzbo,and u win that game,0,0,0,0,0,0
2020-10-25 08:56:37,yamikazexz,snowie9m,ads POGGERS,0,0,0,0,0,0
2020-10-25 08:56:38,yamikazexz,dayumboi,!song,0,0,0,0,0,0
2020-10-25 08:56:38,yamikazexz,nightbot,https://chrome.google.com/webstore/detail/aha-music-music-identifie/dpacanjfikmhoddligfbehkpomnbgblf/related?hl=en,0,0,0,0,0,0
2020-10-25 08:56:38,yamikazexz,tenacityna,ADBLOCK PogChamp,0,0,0,0,0,0
2020-10-25 08:56:38,yamikazexz,yamikazeisdaddy,um,0,0,0,0,0,0
2020-10-25 08:56:44,yamikazexz,predator_ad,no ads can get to me BasedGod,0,0,0,0,0,0
2020-10-25 08:56:46,yamikazexz,obasill,inc lulws,0,0,0,0,0,0
2020-10-25 08:56:47,yamikazexz,xmodxdtv,just get adblock lol,0,0,0,0,0,0
2020-10-25 08:56:48,yamikazexz,bigbousey514,Sadge,0,0,0,0,0,0
2020-10-25 08:56:48,yamikazexz,5turdy,o,0,0,0,0,0,0
2020-10-25 08:56:49,yamikazexz,vozdosilencio,Try talon on PBE,0,0,0,0,0,0
2020-10-25 08:56:49,yamikazexz,kevineatstamales,adblock doesnt work sadge,0,0,0,0,0,0
2020-10-25 08:56:50,yamikazexz :haha funny yami something like this if you couldnt see it would make people subscribe,irishasaxsolo,),0,0,0,0,0,0
2020-10-25 08:56:51,yamikazexz,stronkk,period blood red @Yamikazexz,0,0,0,0,0,0
2020-10-25 08:56:56,yamikazexz,albijan69,!build,0,0,0,0,0,0
2020-10-25 08:56:57,yamikazexz,elephantism,tenacity Pog,0,0,0,0,0,0
2020-10-25 08:56:57,yamikazexz,methalicious,adblock? Yepp Cock,0,0,0,0,0,0
2020-10-25 08:56:59,yamikazexz,trouuthe,imagine ads KEKW,0,0,0,0,0,0
2020-10-25 08:57:00,yamikazexz,abhiously,PogU osu,0,0,0,0,0,0
2020-10-25 08:57:03,yamikazexz,abhiously,i love osu,0,0,0,0,0,0
2020-10-25 08:57:05,yamikazexz,bronzehearts,which adblock do u recommend? Kappa,0,0,0,0,0,0
2020-10-25 08:57:06,yamikazexz,broken_existence,osu!,0,0,0,0,0,0
2020-10-25 08:57:08,yamikazexz,idryx9,osu? woow,0,0,0,0,0,0
2020-10-25 08:57:08,yamikazexz,yudokuxd,no ads squad yamikSQUAD,0,0,0,0,0,0
2020-10-25 08:57:13,yamikazexz,st4zzzz,Wow,0,0,0,0,0,0
2020-10-25 08:57:19,yamikazexz,notanoxqii,Pog,0,0,0,0,0,0
2020-10-25 08:57:20,yamikazexz,kevineatstamales,yami an osu gamer??????,0,0,0,0,0,0
2020-10-25 08:57:20,yamikazexz,mayb3_lat3r,i dont even have adblock and i dont get ads,0,0,0,0,0,0
2020-10-25 08:57:21,yamikazexz,waff7,bad role model D:,0,0,0,0,0,0
2020-10-25 08:57:21,yamikazexz,vanixhornet,what rank did you get to in OSU @Yamikazexz ?,0,0,0,0,0,0
2020-10-25 09:00:39,yamikazexz,lug5x,niceeee,0,0,0,0,0,0
2020-10-25 09:00:45,yamikazexz,mohaisnotgay,monkaHmm . o O 0 ( YEP COCK ),0,0,0,0,0,0

