dt,channel,username,message,toxic,severe_toxic,obscene,threat,insult,indentity_hate
2020-10-25 08:49:52,danucd,ismail0pullu,hello,0,0,0,0,0,0
2020-10-25 08:50:04,danucd,iamtechkat,"Jesus, it's a warzone in that city monkaS",0,0,0,0,0,0
2020-10-25 08:50:21,danucd,uarebest,!uptime,0,0,0,0,0,0
2020-10-25 08:50:21,danucd,saspisasbot2,"@uarebest, danucd has been streaming for 4 hours 36 mins",0,0,0,0,0,0
2020-10-25 08:50:41,danucd,jrrod91,Nice nade,0,0,0,0,0,0
2020-10-25 08:51:05,danucd,hamitcankilic,we are good and you @SmirnofSoldier,0,0,0,0,0,0
2020-10-25 08:51:22,danucd,palesoldier,@SmirnofSoldier all good and you... danucdRespect danucdHi,0,0,0,0,0,0
2020-10-25 08:51:24,danucd,smirnofsoldier,im doing fine,0,0,0,0,0,0
2020-10-25 08:51:25,danucd,jrrod91,!hs,0,0,0,0,0,0
2020-10-25 08:51:29,danucd :come come come the stream,stalwart_tv,D,0,0,0,0,0,0
2020-10-25 08:51:44,danucd,shanerollz,anyone wanna gift me a sub hehe <3,0,0,0,0,0,0
2020-10-25 08:51:53,danucd,jrrod91,!damn,0,0,0,0,0,0
2020-10-25 08:51:54,danucd,itz_ex0tic,dam danucd so fast,0,0,0,0,0,0
2020-10-25 08:51:54,danucd,saspisasbot2,"@jrrod91, This item is on cooldown",0,0,0,0,0,0
2020-10-25 08:51:57,danucd,smirnofsoldier,havent gotten to watch in a while,0,0,0,0,0,0
2020-10-25 08:52:03,danucd,hamitcankilic,!subgift @shanerollz,0,0,0,0,0,0
2020-10-25 08:52:03,danucd,saspisasbot2,"@shanerollz Do not ask for free subs and tag the gifters or you will be Timeouted. One day, it might be you the lucky one",0,0,0,0,0,0
2020-10-25 08:52:16,danucd,hamitcankilic,pepeJAM,0,0,0,0,0,0
2020-10-25 08:52:23,danucd,calm15,Hiii,0,0,0,0,0,0
2020-10-25 08:52:30,danucd,mylimas7,KEKW,0,0,0,0,0,0
2020-10-25 08:52:37,danucd,choosennoob,lets not go,0,0,0,0,0,0
2020-10-25 08:52:37,danucd,sayu_vfx,@EnigmaMark bad luck kekw,0,0,0,0,0,0
2020-10-25 08:52:38,danucd,feras971,KEKW,0,0,0,0,0,0
2020-10-25 08:52:38,danucd,hype94,going well KEK,0,0,0,0,0,0
2020-10-25 08:52:45,danucd,iamtechkat,Nonstop fighting KEKW,0,0,0,0,0,0
2020-10-25 08:52:46,danucd,jrrod91,And poor mark LUL,0,0,0,0,0,0
2020-10-25 08:52:46,danucd,device123_,:),0,0,0,0,0,0
2020-10-25 08:52:46,danucd,mylimas7,@HamitCanKilic when you playin? LUL,0,0,0,0,0,0
2020-10-25 08:52:47,danucd,adooool18,nsrFeels,0,0,0,0,0,0
2020-10-25 08:52:49,danucd,jrrod91,LUL LUL LUL LUL LUL,0,0,0,0,0,0
2020-10-25 08:53:00,danucd,pr0gry,@Adooool18 thxx ^^,0,0,0,0,0,0
2020-10-25 08:53:04,danucd,feras971,GG,0,0,0,0,0,0
2020-10-25 08:53:09,danucd,jrrod91,Gg nt,0,0,0,0,0,0
2020-10-25 08:53:09,danucd :pubg should have a zombies mode,itz_ex0tic,O natiZombie natiZombie natiZombie natiW,0,0,0,0,0,0
2020-10-25 08:53:10,danucd,hamitcankilic,@mylimas7 when you want? danucdLOL,0,0,0,0,0,0
2020-10-25 08:53:10,danucd,ddubbz918,GG's,0,0,0,0,0,0
2020-10-25 08:53:14,danucd,adooool18,DANAAAAAAAA,0,0,0,0,0,0
2020-10-25 08:53:18,danucd :ACTION :white_medium_star: RE-SUB :white_medium_star: matt1173 (+236),wizebot,white_medium_star:,0,0,0,0,0,0
2020-10-25 08:53:22,danucd,yulianguerra,Kappa Kappa Kappa,0,0,0,0,0,0
2020-10-25 08:53:22,danucd,back2back_chickendinner,GGs,0,0,0,0,0,0
2020-10-25 08:53:22,danucd,hype94,danucdRekt,0,0,0,0,0,0
2020-10-25 08:53:23,danucd,jrrod91,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:53:23,danucd,crisostomoako14,!wins,0,0,0,0,0,0
2020-10-25 08:53:23,danucd :ACTION Wins Today,saspisasbot2, 2,0,0,0,0,0,0
2020-10-25 08:53:23,danucd,yoohhoo,!g4 Keepo,0,0,0,0,0,0
2020-10-25 08:53:25,danucd,iamtechkat,Adoooooooooooooool,0,0,0,0,0,0
2020-10-25 08:53:26,danucd,hamitcankilic,@matt1173 thanks for the resub danucdBanana,0,0,0,0,0,0
2020-10-25 08:53:27,danucd,sayu_vfx,u guys play so good ! @EnigmaMark @bob_sled_,0,0,0,0,0,0
2020-10-25 08:53:28,danucd,mylimas7,@HamitCanKilic try today LUL,0,0,0,0,0,0
2020-10-25 08:53:32,danucd,firtina_06,How did they surviveee,0,0,0,0,0,0
2020-10-25 08:53:36,danucd,javotv_,niceee,0,0,0,0,0,0
2020-10-25 08:53:40,danucd :danu,ayushchauhan00,red_heart_selector:,0,0,0,0,0,0
2020-10-25 08:53:41,danucd,mylimas7,in g5,0,0,0,0,0,0
2020-10-25 08:53:50,danucd,mylimas7,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:53:54,danucd,jrrod91,@adooool18 danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:53:55,danucd,adooool18,"no iam not here, iam in dark mode with jrrod Kappa",0,0,0,0,0,0
2020-10-25 08:53:56,danucd,danucd,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:01,danucd,javotv_,how old u are,0,0,0,0,0,0
2020-10-25 08:54:04,danucd,nightdark_,heyyy,0,0,0,0,0,0
2020-10-25 08:54:05,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:05,danucd,jrrod91,@adooool18 LUL LUL,0,0,0,0,0,0
2020-10-25 08:54:06,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:06,danucd,leeandrewgaming,danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:09,danucd,hamitcankilic,25 @javotv_,0,0,0,0,0,0
2020-10-25 08:54:11,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:11,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:12,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:15,danucd,danucd,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:16,danucd,palesoldier,@Adooool18 danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect <3 danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:16,danucd,danucd,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:17,danucd,boniverse,@Adooool18 thank you so much for the gift sub earlier danucdBukulove danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:18,danucd,jrrod91,danucdHide,0,0,0,0,0,0
2020-10-25 08:54:18,danucd,javotv_,how old she is,0,0,0,0,0,0
2020-10-25 08:54:18,danucd,elprofeta1603,haiiiiiii,0,0,0,0,0,0
2020-10-25 08:54:20,danucd,nightdark_,Hey my fellow LAtvian @DanucD,0,0,0,0,0,0
2020-10-25 08:54:24,danucd,yulianguerra,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:24,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:25,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:25,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:25,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:30,danucd,bymoxb,!wins,0,0,0,0,0,0
2020-10-25 08:54:31,danucd :ACTION Wins Today,saspisasbot2, 2,0,0,0,0,0,0
2020-10-25 08:54:32,danucd,sayu_vfx,PogChamp PogChamp PogChamp PogChamp,0,0,0,0,0,0
2020-10-25 08:54:32,danucd,cemcation,Turkish,0,0,0,0,0,0
2020-10-25 08:54:34,danucd,pinedo23,danucdRespect,0,0,0,0,0,0
2020-10-25 08:54:41,danucd,nightdark_,Hello my fellow latvian @danucd,0,0,0,0,0,0
2020-10-25 08:54:41,danucd,jrrod91,No no @indzhag and @adooool18,0,0,0,0,0,0
2020-10-25 08:54:46,danucd,javotv_,What about turkish,0,0,0,0,0,0
2020-10-25 08:54:47,danucd :your teammates are incredible..,ayushchauhan00,face_with_tears_of_joy::face_with_tears_of_joy:,0,0,0,0,0,0
2020-10-25 08:54:50,danucd,adooool18,!age @javotv_,0,0,0,0,0,0
2020-10-25 08:54:50,danucd,saspisasbot2,@javotv_ Danu is 25 (Birthday on February 18th),0,0,0,0,0,0
2020-10-25 08:54:57,danucd,cemcation,I love Turkey,0,0,0,0,0,0
2020-10-25 08:54:58,danucd,iketheman88,How many DUBS today?,0,0,0,0,0,0
2020-10-25 08:55:04,danucd,hype94,@HamitCanKilic spammer danucdDanu2 danucdHide,0,0,0,0,0,0
2020-10-25 08:55:12,danucd,javotv_,some dudes said before she is 18,0,0,0,0,0,0
2020-10-25 08:55:14,danucd :ACTION :white_medium_star: SmirnofSoldier,wizebot,white_medium_star: just offered 5 subscriptions to the community!,0,0,0,0,0,0
2020-10-25 08:55:14,danucd,nightdark_,!followage,0,0,0,0,0,0
2020-10-25 08:55:14,danucd,saspisasbot2,"@Nightdark_, nightdark_ has been following danucd for 4 months 15 days 16 hours",0,0,0,0,0,0
2020-10-25 08:55:20,danucd,sneakytwins,sneaky203Hi sneaky203Hi,0,0,0,0,0,0
2020-10-25 08:55:20,danucd,yulianguerra,the point here is fun danucdBukulove danucdBukulove danucdBukulove LUL,0,0,0,0,0,0
2020-10-25 08:55:24,danucd,jrrod91,@smirnofsoldier danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:24,danucd,mylimas7,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:25,danucd,faaatje18,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:26,danucd,igadoto,catJAM,0,0,0,0,0,0
2020-10-25 08:55:26,danucd,nightdark_,Hello my fellow latvian @DanucD,0,0,0,0,0,0
2020-10-25 08:55:28,danucd,liquidnips,forsenPls,0,0,0,0,0,0
2020-10-25 08:55:28,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:29,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:29,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:29,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:30,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:30,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:31,danucd,faaatje18,danucdTwitchPrime danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:35,danucd,jrrod91,Let?s goooo Bunanaz danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:35,danucd,misterrcasino,@SmirnofSoldier Thanks for the gift sub!,0,0,0,0,0,0
2020-10-25 08:55:36,danucd,scoooorpiooon,PeepoWeen,0,0,0,0,0,0
2020-10-25 08:55:40,danucd,feras971,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:43,danucd,smirnofsoldier,your welcome!,0,0,0,0,0,0
2020-10-25 08:55:44,danucd,javotv_,lets go,0,0,0,0,0,0
2020-10-25 08:55:45,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:45,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:46,danucd,hamitcankilic,danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:46,danucd,jrrod91,35 Bonanaz danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect PogChamp danucdRespect,0,0,0,0,0,0
2020-10-25 08:55:54,danucd,valli_vasia,PogChamp,0,0,0,0,0,0
2020-10-25 08:55:58,danucd,fatttymcfatterson,danucdBanana danucdWinner danucdBanana danucdWinner danucdBanana,0,0,0,0,0,0
2020-10-25 08:56:10,danucd,pr0gry,danucdTomato danucdTomato,0,0,0,0,0,0
2020-10-25 08:56:12,danucd,jrrod91,253 bunanaz today PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp danucdBanana PogChamp PogChamp danucdBanana,0,0,0,0,0,0
2020-10-25 08:56:17,danucd,javotv_,yeah,0,0,0,0,0,0
2020-10-25 08:56:22,danucd,jerplaysgamez,PogChamp PogChamp,0,0,0,0,0,0
2020-10-25 08:56:38,danucd,nightdark_,Hello my fellow latvian @DanucD,0,0,0,0,0,0
2020-10-25 08:56:41,danucd,hype94,danucdZuluSaspisas,0,0,0,0,0,0
2020-10-25 08:56:47,danucd,hamitcankilic,do not spam @Nightdark_,0,0,0,0,0,0
2020-10-25 08:56:50,danucd,itz_ex0tic,glowMonkaS danglerPotato dougcensorMeme natiW,0,0,0,0,0,0
2020-10-25 08:56:51,danucd,sacs40,"@EnigmaMark @bob_sled_ @fattiglassie Dont let Dana down alrite, all the best.",0,0,0,0,0,0
2020-10-25 08:56:51,danucd,hamitcankilic,!parrot @Nightdark_,0,0,0,0,0,0
2020-10-25 08:56:52,danucd,saspisasbot2,@Nightdark_ Danu is a human not a parrot to keep repeating things you ask for all day Kappa,0,0,0,0,0,0
2020-10-25 08:57:11,danucd,jrrod91,danucdPRAY,0,0,0,0,0,0
2020-10-25 08:57:21,danucd,feras971,danucdPRAY,0,0,0,0,0,0
2020-10-25 08:57:22,danucd,pr0gry,omg xD,0,0,0,0,0,0
2020-10-25 08:57:23,danucd,jrrod91,Nt,0,0,0,0,0,0
2020-10-25 08:57:24,danucd,yulianguerra,Kappa Kappa Kappa,0,0,0,0,0,0
2020-10-25 08:57:30,danucd,4rm4,"Yo , thx for the sub",0,0,0,0,0,0
2020-10-25 08:57:31,danucd,ayushchauhan00,looter danu hehe,0,0,0,0,0,0
2020-10-25 08:57:36,danucd,marvahans,danucdLOL danucdLOL danucdLOL danucdLOL,0,0,0,0,0,0
2020-10-25 08:57:36,danucd,stannzo,CrreamAwk,0,0,0,0,0,0
2020-10-25 08:57:36,danucd,jerplaysgamez,danucdBukulove danucdBukulove danucdBukulove danucdBukulove danucdBukulove danucdBukulove,0,0,0,0,0,0
2020-10-25 08:57:37,danucd,yoohhoo,!g Keepo,0,0,0,0,0,0
2020-10-25 08:57:38,danucd,feras971,#blame danu Kappa,0,0,0,0,0,0
2020-10-25 08:57:39,danucd,mylimas7,catJAM,0,0,0,0,0,0
2020-10-25 08:57:41,danucd,hamitcankilic,danucdNo Fattttttiiiiiiiiiiiiiiiiiiiiiiii,0,0,0,0,0,0
2020-10-25 08:57:41,danucd,nightdark_,"@saspisasbot2 I dont ask all day, just wanted to say hello wdym",0,0,0,0,0,0
2020-10-25 08:57:41,danucd,sneakytwins,sneaky203Hi sneaky203Hi sneaky203Hi,0,0,0,0,0,0
2020-10-25 08:57:55,danucd,javotv_,your accent is cute,0,0,0,0,0,0
2020-10-25 08:58:00,danucd,basardemir41,hi,0,0,0,0,0,0
2020-10-25 08:58:10,danucd,jrrod91,danucdHide,0,0,0,0,0,0
2020-10-25 08:58:10,danucd,redonenola,Greetings from New Orleans,0,0,0,0,0,0
2020-10-25 08:58:13,danucd :your potato was cute haha,ayushchauhan00,face_with_tears_of_joy::face_with_tears_of_joy::potato::potato:,0,0,0,0,0,0
2020-10-25 08:58:21,danucd,feras971,danucdDance2 danucdDance2 danucdDance2 danucdDance2 danucdDance danucdDance danucdDance danucdDance danucdDance danucdDance2 danucdDance2,0,0,0,0,0,0
2020-10-25 08:58:23,danucd,scoooorpiooon,peepoSax,0,0,0,0,0,0
2020-10-25 08:58:27,danucd,stannzo,danucdZuluSaspisas danucdZuluSaspisas danucdZuluSaspisas danucdZuluSaspisas,0,0,0,0,0,0
2020-10-25 08:58:30,danucd :Hello From Montreal,zlordz_qc,D !!!,0,0,0,0,0,0
2020-10-25 08:58:31,danucd,javotv_,abt 5 hr streaming wow,0,0,0,0,0,0
2020-10-25 08:58:32,danucd,sacs40,What,0,0,0,0,0,0
2020-10-25 08:58:35,danucd,sacs40,I just went to get beer,0,0,0,0,0,0
2020-10-25 08:58:42,danucd,sacs40,and you all let Dana down,0,0,0,0,0,0
2020-10-25 08:58:44,danucd,sacs40,not fine,0,0,0,0,0,0
2020-10-25 08:58:50,danucd,jrrod91,Bak2bak,0,0,0,0,0,0
2020-10-25 08:58:57,danucd,hamitcankilic,CoffeeTime,0,0,0,0,0,0
2020-10-25 08:59:06,danucd,yulianguerra,Danu the point here is to have fun danucdBukulove danucdBukulove Poooound,0,0,0,0,0,0
2020-10-25 08:59:08,danucd,stannzo,Bug2Bug danucdDanu4,0,0,0,0,0,0
2020-10-25 08:59:14,danucd,mylimas7,catJAM,0,0,0,0,0,0
2020-10-25 08:59:19,danucd,jrrod91,@hamitcankilic Kreygasm,0,0,0,0,0,0
2020-10-25 08:59:22,danucd,feras971,danucdDance danucdDance danucdDance danucdDance danucdDance2 danucdDance2 danucdDance2 danucdDance danucdDance danucdDance2 danucdDance2,0,0,0,0,0,0
2020-10-25 08:59:25,danucd,javotv_,lets fight,0,0,0,0,0,0
2020-10-25 08:59:35,danucd,hamitcankilic,@jrrod91 turkish coffee for me <3,0,0,0,0,0,0
2020-10-25 08:59:41,danucd,liquidnips,BoneZone,0,0,0,0,0,0
2020-10-25 08:59:42,danucd,yulianguerra,danucdBukulove danucdBukulove danucdBukulove,0,0,0,0,0,0
2020-10-25 08:59:49,danucd,javotv_,it is so bitter Hamit,0,0,0,0,0,0
2020-10-25 08:59:56,danucd,mandreu2002,!mouse,0,0,0,0,0,0
2020-10-25 08:59:56,danucd,saspisasbot2,mandreu2002 Logitech G Pro Wireless (streaming pc) https://bit.ly/3aNEfNj and Logitech G Pro (gaming pc) https://bit.ly/3aGEl98 Get 20% OFF using code DANUCD for EU & NA regions,0,0,0,0,0,0
2020-10-25 08:59:57,danucd,jrrod91,@hamitcankilic and a danucdGougy PogChamp,0,0,0,0,0,0
2020-10-25 08:59:57,danucd,the_rubi0,hiiii,0,0,0,0,0,0
2020-10-25 08:59:59,danucd,pinicl3,!wins,0,0,0,0,0,0
2020-10-25 08:59:59,danucd :ACTION Wins Today,saspisasbot2, 2,0,0,0,0,0,0
2020-10-25 09:00:03,danucd,dev1lhunt3r_,danucdBanana danucdBanana danucdBanana,0,0,0,0,0,0
2020-10-25 09:00:09,danucd,xdeedan,Danu can you watch replay of us punching him after the game?? @DanucD,0,0,0,0,0,0
2020-10-25 09:00:14,danucd,jrrod91,PogChamp PogChamp PogChamp,0,0,0,0,0,0
2020-10-25 09:00:17,danucd,yummy0yummy,BigPhish BigPhish,0,0,0,0,0,0
2020-10-25 09:00:18,danucd,hamitcankilic,@javotv_ thank you danucdRespect,0,0,0,0,0,0
2020-10-25 09:00:23,danucd,viniszinn,!fov,0,0,0,0,0,0
